tipo_componente,codigo,nome,unidade_responsavel,ch_total,equivalencia,pre_requisito,co_requisito
DISCIPLINA,LET0564,LITERATURA FRANCESA IV,DEPARTAMENTO DE LETRAS,60,,( ( ( LET0342 ) E ( LET0503 ) E ( LET0513 ) E ( LET0552 ) ) OU ( LET0056 E LET0167 E LET0168 ) ) ,
DISCIPLINA,MAT0005,CALCULO DIFERENCIAL E INTEGRAL II,DEPARTAMENTO DE MATEMÁTICA,90,( CEA0042 OU MAT0059 OU MAT0312 OU MAT0346 OU MAT0321 ) OU ( MAT0024 ) ,( ( ( MAT0004 E MAT0007 ) OU MAT0228 OU MAT0311 OU MAT0331 ) ) ,
DISCIPLINA,MAT0015,EQUACOES DIFERENCIAIS ORDINARIAS,DEPARTAMENTO DE MATEMÁTICA,90,( CEA0024 ) OU ( MAT0226 ) ,( ( ( MAT0008 OU MAT0065 ) E ( MAT0005 OU MAT0059 ) ) OU ( MAT0347 ) ) ,
DISCIPLINA,DCA0414,INTRODUCAO A ROBOTICA,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,60,,( DCA0103 E DCA0201 ) OU ( DCA0103 E DIM0108 ) OU ( ELE0581 E DCA0803 ) OU ( DCA0304 E DEM0251 ) OU ( DCA0103 E ECT2303 ) ,
DISCIPLINA,DCA0441,TOPICOS ESPECIAIS EM ROBOTICA,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,60,,( DCA0414 ) ,
DISCIPLINA,DCA0440,SISTEMAS ROBOTICOS AUTONOMOS,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,60,,( DCA0414 ) ,
DISCIPLINA,DCA0435,COMPUTACAO GRAFICA,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,60,( DIM0102 ) OU ( DCA0114 ) ,( ( ( MAT0230 OU MAT0313 ) E ( DCA0451 OU DIM0040 OU DIM0302 ) ) OU ( DCA0304 E MAT0313 ) ) ,
DISCIPLINA,FIS0313,ONDAS E FISICA MODERNA,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,60,( FIS0112 ) OU ( FIS0318 ) OU ( FIS0622 E FIS0604 ) ,( ( ( MAT0311 ) E ( FIS0311 ) E ( FIS0312 ) ) OU ( FIS0601 E ( MAT0345 OU MAT0228 ) OU ( FIS0317 ) OU ( FIS0311 ) OU ( MAT0311 ) ) ) ,
DISCIPLINA,DCA0304,METODOS COMPUTACIONAIS EM ENGENHARIA,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,60,( ELE0048 ) OU ( DCA0451 ) OU ( DEQ0480 ) OU ( PRO1004 ) OU ( DCA0399 ) OU ( DCA0106 ) ,( ( ( MAT0314 ) E ( MAT0313 OU ( MAT0064 E MAT0065 ) OU MAT0059 ) E ( DIM0321 ) OU ( MAT0347 E DEM0102 ) ) OU ( ( DCA0429 OU MAT0314 ) E DIM0327 E DIM0326 ) OU ( DCA0803 ) OU ( ELE0581 ) OU ( DEM0102 E PRO1003 E PRO1002 ) ) ,
DISCIPLINA,MEC0375,TRANSMISSAO DE CALOR,DEPARTAMENTO DE ENGENHARIA MECANICA,60,( MEQ0011 ) OU ( DEQ0303 ) OU ( DEM0404 ) OU ( MEC1802 ) ,( ( ( MEC0371 ) E ( ( MEC0374 ) E ( MEC0373 ) ) ) OU ( ( DEQ0302 ) E ( DEQ0307 ) E ( MAT0314 ) ) ) ,
DISCIPLINA,DEF0206,SOCORROS DE URGENCIA,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,30,( DEF0422 ) ,( ( ( MOR0006 OU MOR0007 OU MOR0011 ) E ( DFS0015 OU DFS0029 ) ) OU ( DFS0009 ) OU ( MOR0071 E DFS0032 ) ) OU ( MOR0011 ) ,( DFS0039 ) OU ( DFS0032 ) 
DISCIPLINA,DEQ0354,ENGENHARIA DE QUALIDADE TOTAL,DEPARTAMENTO DE ENGENHARIA QUIMICA,60,( DEQ0226 ) ,( ( ( PRO0208 E PRO0209 ) OU PRO0202 ) E ( EST0313 OU EST0210 OU EST0311 ) ) ,
DISCIPLINA,QUI0040,FISICO-QUIMICA I,INSTITUTO DE QUÍMICA,60,( QUI0005 ) OU ( QUI0520 ) OU ( QUI0630 ) ,( ( ( QUI0034 E QUI0035 ) E ( FIS0003 OU FIS0703 ) E MAT0058 ) OU ( QUI0004 ) OU ( QUI0014 E QUI0015 ) ) ,
DISCIPLINA,QUI0147,QUIMICA INDUSTRIAL BASICA,INSTITUTO DE QUÍMICA,90,,( ( ( QUI0230 OU QUI0202 ) E ( QUI0134 OU QUI0501 ) ) OU ( QUI0232 E QUI0132 ) ) ,
DISCIPLINA,DEQ0327,MICROBIOLOGIA E ENZIMOLOGIA INDUSTRIAL,DEPARTAMENTO DE ENGENHARIA QUIMICA,60,( DEQ0523 ) ,( ( ( QUI0342 OU QUI0232 ) E ( DEQ0307 ) ) OU ( QUI0201 E DBQ0009 E QUI0060 ) ) ,
DISCIPLINA,ACT0047,TOPICOS AVANCADOS EM ANALISES CLINICAS,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,45,,( ( ACT0032 OU ACT0049 ) E ( ACT0033 ) E ( ACT0034 ) E ( ACT0036 ) E ( ACT0037 ) E ( ACT0038 OU ACT0050 ) E ( ACT0039 ) ) ,
DISCIPLINA,ACT0042,BIOQUIMICA HORMONAL,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,45,,( ( ACT0033 ) ) ,
DISCIPLINA,ACT0045,UROANALISE,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,60,,( ( ACT0033 ) ) ,
DISCIPLINA,ADM0011,ADMINISTRACAO DE VENDAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0308 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0014,PESQUISA MERCADOLOGICA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0309 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0004,ADMINISTRACAO DE MATERIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,75,( ADM0505 ) OU ( ADM0402 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0002,TEORIA GERAL DA ADMINISTRACAO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0006 ) OU ( ADM0503 ) OU ( ADM0202 ) ,,
DISCIPLINA,ADM0032,ADMINISTRACAO DE PESSOAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,90,( CSH0015 OU ( ADM0101 E ADM0102 ) ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0040,ADMINISTRACAO DE MATERIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0022 OU ADM0402 OU ADM0406 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0012,ORGANIZACAO E METODOS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0038 ) OU ( ADM0504 ) OU ( ADM0401 ) OU ( ADM0033 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0006,ANALISE DE SISTEMA ADMINISTRATIVO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0042 ) OU ( ADM0304 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0036,MERCADOLOGIA I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0050 ) OU ( ADM0301 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0045,PLANEJAMENTO GOVERNAMENTAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,,
DISCIPLINA,ADM0039,CHEFIA E LIDERANCA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0076 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0008,ADMINISTRACAO DA PRODUCAO I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0109 ) OU ( CSH0016 ) OU ( ADM0424 ) ,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0017,PROCESSO DECISORIO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0001 ) ) ,
DISCIPLINA,EDU0114,ADMINISTRACAO DA ESCOLA DE 1* GRAU,DEPARTAMENTO DE EDUCAÇÃO,60,,( ( ADM0001 ) ) ,
DISCIPLINA,EDU0116,PRINCIPIOS E METODOS DE ADMINISTRACAO ESCOLAR,DEPARTAMENTO DE EDUCAÇÃO,90,,( ( ADM0001 ) ) ,
DISCIPLINA,ADM0033,ORGANIZACAO E METODOS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,90,( CSH0037 OU ADM0401 OU ADM0012 ) ,( ( ADM0001 ) E ( ADM0002 ) ) ,
DISCIPLINA,ADM0047,ADMINISTRACAO DE VENDAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0023 ) ,( ( ADM0001 ) E ( ADM0036 ) ) ,
DISCIPLINA,ADM0003,ADMINISTRACAO DE PESSOAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,75,( CSH0103 ) OU ( ADM0101 E ADM0102 ) OU ( ADM0541 E ADM0542 ) ,( ( ADM0001 ) OU ( ADM0501 ) ) ,
DISCIPLINA,ADM0029,ESTRATEGIA EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0001 OU ADM0017 ) ) ,
DISCIPLINA,ADM0401,ORGANIZACAO E METODOS I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0039 ) OU ( ADM0504 ) OU ( ADM0012 ) OU ( ADM0033 ) ,( ( ADM0001 OU ADM0202 ) ) ,
DISCIPLINA,ADM0005,ADMINISTRACAO FINANCEIRA E ORCAMENTARIA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0403 ) ,( ( ADM0001 OU CON0101 ) ) ,
DISCIPLINA,ADM0408,ADMINISTRACAO DE NOVOS NEGOCIOS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0030 ) OU ( ADM0523 ) ,( ( ADM0002 OU ADM0202 ) ) ,
DISCIPLINA,ADM0409,ADMINISTRACAO DE PEQUENAS EMPRESAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0031 ) ,( ( ADM0002 OU ADM0202 ) ) ,
DISCIPLINA,ADM0007,PLANEJAMENTO GOVERNAMENTAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0005 ) ) ,
DISCIPLINA,ADM0010,ORCAMENTO EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0404 ) ,( ( ADM0005 OU CON0102 ) ) ,
DISCIPLINA,ADM0009,ADMINISTRACAO DA PRODUCAO II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0110 ) OU ( ADM0425 ) OU ( CSH0017 ) ,( ( ADM0008 ) ) ,
DISCIPLINA,ADM0030,COMUNICACOES ADMINISTRATIVAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0012 ) ) ,
DISCIPLINA,CIN0010,PLANEJ. DE BIBLIOTECA E SERVICO DE INFORMACAO,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,60,( CIN0116 ) ,( ( ADM0012 ) ) ,
DISCIPLINA,CSH0074,DESENVOLVIMENTO GERENCIAL E INTERPESSOAL,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0103 ) ,,
DISCIPLINA,CSH0075,CONFLITO E NEGOCIACAO NO TRABALHO,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0104 ) ,,
DISCIPLINA,ADM0046,COMUNICACOES ADMINISTRATIVAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0035 ) ,( ( ADM0033 ) ) ,
DISCIPLINA,ADM0035,ADMINISTRACAO FINANCEIRA E ORCAMENTARIA II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0019 OU ADM0416 ) ,( ( ADM0034 ) ) ,
DISCIPLINA,CSH0021,ADMINISTRACAO FINANCEIRA II,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0416 ) ,,
DISCIPLINA,ADM0038,ORGANIZACAO INTERNACIONAL DO COMERCIO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0041 ) ,( ( ADM0035 ) ) ,
DISCIPLINA,ADM0043,ORCAMENTO EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0058 ) OU ( ADM0404 ) OU ( CSH0059 ) ,( ( ADM0035 ) ) ,
DISCIPLINA,ADM0417,MERCADO DE CAPITAIS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0048 ) OU ( ADM0510 ) ,( ( ADM0035 OU ADM0416 ) ) ,
DISCIPLINA,ADM0037,MERCADOLOGIA II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0051 ) OU ( ADM0309 ) ,( ( ADM0036 ) ) ,
DISCIPLINA,ADM0042,ESTRATEGIA EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0057 ) OU ( ADM0512 ) OU ( ADM0207 ) ,( ( ADM0041 ) ) ,
DISCIPLINA,CSH0026,ADMINISTRACAO DA INFORMACAO,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0304 ) OU ( ADM0506 ) OU ( CSH5164 ) ,,
DISCIPLINA,ADM0102,RECURSOS HUMANOS II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0068 OU ADM0542 OU ADM0003 OU ADM0032 ) ,( ( ADM0101 ) ) ,
DISCIPLINA,ADM0107,RELACOES HUMANAS NA ORGANIZACAO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0070 ) ,( ( ADM0101 ) ) ,
DISCIPLINA,ADM0108,GESTAO E LIDERANCA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0077 ) ,( ( ADM0102 ) ) ,
DISCIPLINA,ADM0105,ETICA PROFISSIONAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,30,( CSH0080 ) OU ( ADM0517 ) ,( ( ADM0102 ) ) ,
DISCIPLINA,ADM0202,TEORIA GERAL DA ADMINISTRACAO II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0008 ) OU ( ADM0503 ) OU ( ADM0002 ) ,( ( ADM0201 ) ) ,
DISCIPLINA,CSH0008,TEORIA GERAL DA ADMINISTRACAO II,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0202 ) ,,
DISCIPLINA,ADM0411,PLANEJAMENTO TURISTICO I (PLANEJAMENTO ECONOMICO),DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0062 ) ,( ( ADM0202 ) ) ,
DISCIPLINA,ADM0101,RECURSOS HUMANOS I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0067 OU ADM0541 OU ADM0003 OU ADM0032 ) ,( ( ADM0202 ) ) ,
DISCIPLINA,ADM0414,GESTAO HOTELEIRA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0079 ) ,( ( ADM0202 ) ) ,
DISCIPLINA,ADM0304,ADMINISTRACAO DA INFORMACAO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0026 ) OU ( ADM0506 ) OU ( ADM0006 ) ,( ( ADM0202 ) OU ( ADM0002 ) ) ,
DISCIPLINA,ADM0402,RECURSOS MATERIAIS E PATRIMONIAIS I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0071 ) OU ( ADM0505 ) OU ( ADM0004 ) OU ( ADM0040 ) ,( ( ADM0202 OU ADM0002 ) ) ,
DISCIPLINA,CSH0067,RECURSOS HUMANOS I,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,60,( ADM0101 ) OU ( ADM0541 ) ,,
DISCIPLINA,ADM0207,ESTRATEGIA EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0512 ) OU ( ADM0042 ) ,( ( ADM0206 ) ) ,
DISCIPLINA,ADM0413,MARKETING TURISTICO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0053 ) ,( ( ADM0301 ) ) ,
DISCIPLINA,ADM0309,ANALISE E PLANEJAMENTO MERCADOLOGICO,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0045 ) OU ( ADM0037 ) OU ( ADM0048 ) OU ( ADM0060 ) ,( ( ADM0301 OU ADM0307 ) ) ,
DISCIPLINA,ADM0303,MICROINFORMATICA NA EMPRESA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0066 ) ,( ( ADM0302 ) OU ( ADM0502 ) ) ,
DISCIPLINA,ADM0310,ADMINISTRACAO DA INFORMATICA NA EMPRESA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0027 ) OU ( ADM0511 ) ,( ( ADM0304 ) ) ,
DISCIPLINA,ADM0205,TOPICOS DE INF. E SOCIEDADE,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0083 ) ,( ( ADM0310 ) ) ,
DISCIPLINA,ADM0405,ORGANIZACAO E METODOS II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0040 ) ,( ( ADM0401 ) ) ,
DISCIPLINA,ADM0406,RECURSOS MATERIAIS E PATRIMONIAIS II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0072 ) ,( ( ADM0402 ) ) ,
DISCIPLINA,ADM0416,ADMINISTRACAO FINANCEIRA II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0021 ) OU ( ADM0035 ) ,( ADM0403 OU CON3405 OU CON0013 ) ,
DISCIPLINA,ADM0521,MERCADO FUTURO E DE OPCOES,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0403 ) ) ,
DISCIPLINA,ADM0525,JOGOS DE EMPRESAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,30,,,
DISCIPLINA,ADM0404,ORCAMENTO EMPRESARIAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ADM0403 ) OU ( CSH0020 ) OU ( ADM0005 ) OU ( ADM0034 ) OU ( CON0223 ) ,
DISCIPLINA,ADM0113,COMUNICACOES ADMINISTRATIVAS,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0034 ) ,( ( ADM0405 ) ) ,
DISCIPLINA,ADM0412,PLANEJAMENTO TURISTICO II (PLANEJAMENTO FISICO),DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0063 ) ,( ( ADM0411 ) ) ,
DISCIPLINA,ADM0418,PRATICA DE ENGENHARIA ECONOMICA,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0084 ) ,( ( ADM0416 ) ) ,
DISCIPLINA,ADM0425,ADMINISTRACAO DA PRODUCAO II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0424 ) ) ,
DISCIPLINA,ADM0511,ADMINISTRACAO DA INFORMACAO II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( ADM0310 ) OU ( ADM0059 ) ,( ( ADM0506 OU ADM0304 ) ) ,
DISCIPLINA,ADM0542,GESTAO DE PESSOAS II,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,,( ( ADM0541 ) ) ,
DISCIPLINA,ADM0103,DESENVOLVIMENTO GERENCIAL E INTERPESSOAL,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS,60,( CSH0074 ) ,,
DISCIPLINA,AGP0005,ZOOTECNICA ESPECIAL,DEPARTAMENTO DE AGROPECUÁRIA,75,,( ( AGP0001 ) ) ,
DISCIPLINA,AGP0003,HORTICULTURA E FRUTICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,75,,( ( AGP0004 ) ) ,
DISCIPLINA,AGP0007,AGRICULTURA ESPECIAL,DEPARTAMENTO DE AGROPECUÁRIA,75,,( ( AGP0004 ) ) ,
DISCIPLINA,AGP0011,CHEFIA E GERENCIA COOPERATIVAS,DEPARTAMENTO DE AGROPECUÁRIA,60,,( ( AGP0012 ) E ( ADM0001 ) ) ,
DISCIPLINA,AGP0015,ADMINISTRACAO DE EMPRESA RURAL II,DEPARTAMENTO DE AGROPECUÁRIA,60,,( ( AGP0014 ) ) ,
DISCIPLINA,AGP0116,AVICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0103 ) ) ,
DISCIPLINA,AGP0118,SUINOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0103 ) ) ,
DISCIPLINA,AGP0119,EQUIDEOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0103 ) ) ,
DISCIPLINA,AGP0113,CAPRINO E OVINOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0108 ) ) ,
DISCIPLINA,AGP0114,BOVINOCULTURA DE CORTE,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0108 ) ) ,
DISCIPLINA,AGP0115,BOVINOCULTURA DE LEITE,DEPARTAMENTO DE AGROPECUÁRIA,120,,( ( AGP0102 ) E ( AGP0108 ) ) ,
DISCIPLINA,AGP0108,ALIMENTOS E ALIMENTACAO II,DEPARTAMENTO DE AGROPECUÁRIA,60,( AGP0214 ) ,( ( AGP0103 ) ) ,
DISCIPLINA,AGP0205,"MANEJO, CONSERVACAO E FERTILIZACAO DO SOLO",DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0301 ) ,( ( AGP0201 ) ) ,
DISCIPLINA,AGP0227,FISIOLOGIA TEC.REPROD.ANIMAL,DEPARTAMENTO DE AGROPECUÁRIA,90,( ZOO0310 ) ,( ( AGP0202 ) E ( AGP0203 ) ) ,
DISCIPLINA,AGP0214,NUTRICAO DE NAO RUMINANTES,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0307 ) ,( ( AGP0202 OU ZOO0304 ) E ( AGP0203 E DBQ0009 ) ) ,
DISCIPLINA,AGP0224,BOVINOCULTURA DE LEITE,DEPARTAMENTO DE AGROPECUÁRIA,75,( AGP0115 OU ZOO0463 ) ,( ( AGP0203 ) ) ,( ( AGP0220 ) ) 
DISCIPLINA,AGP0223,AVICULTURA I,DEPARTAMENTO DE AGROPECUÁRIA,75,( ZOO0467 ) ,( ( AGP0203 ) ) ,( ( AGP0214 ) ) 
DISCIPLINA,AGP0225,EQUIDEOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0468 ) ,( ( AGP0203 ) ) ,( ( AGP0214 ) ) 
DISCIPLINA,AGP0232,SUINOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0469 ) ,( ( AGP0203 ) ) ,( ( AGP0214 ) ) 
DISCIPLINA,AGP0217,BOVINOCULTURA DE CORTE,DEPARTAMENTO DE AGROPECUÁRIA,75,( ZOO0462 ) ,( ( AGP0203 ) ) ,( ( AGP0220 ) ) 
DISCIPLINA,AGP0210,ALIMENTOS E ALIMENTACAO,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0306 ) ,( ( AGP0203 ) ) ,
DISCIPLINA,AGP0211,PARASITOLOGIA APLICADA A ZOOTECNIA,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0312 ) ,( ( AGP0203 ) ) ,
DISCIPLINA,AGP0216,HIGIENE E PROFILAXIA ZOOTECNICA,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0312 ) ,( ( AGP0203 ) ) ,
DISCIPLINA,AGP0229,ORG.DE EXP.E JULG.DE ANIMAIS,DEPARTAMENTO DE AGROPECUÁRIA,90,( ZOO0466 ) ,( ( AGP0203 ) ) ,
DISCIPLINA,AGP0231,CARNES E TIPIF.DE CARCACAS,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0464 ) ,( ( AGP0203 ) ) ,
DISCIPLINA,AGP0220,NUTRICAO DE RUMINANTES,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0306 ) ,( ( AGP0202 OU ZOO0304 ) E ( AGP0203 ) E ( DBQ0009 ) ) ,
DISCIPLINA,AGP0099,CUNICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,60,,( ( AGP0203 ) E ( AGP0208 ) ) ,
DISCIPLINA,AGP0228,APICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0401 ) ,( ( AGP0203 ) E ( AGP0208 OU ZOO0302 ) ) ,
DISCIPLINA,AGP0093,BUBALINOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,45,( ZOO0408 ) ,( ( AGP0203 ) E ( AGP0208 ) E ( AGP0220 ) ) ,
DISCIPLINA,AGP0213,FORRAGICULTURA I,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0305 ) ,( ( AGP0203 ) E ( AGP0209 ) ) ,
DISCIPLINA,AGP0230,CAPRINO E OVINOCULTURA,DEPARTAMENTO DE AGROPECUÁRIA,75,( ZOO0410 ) ,( ( AGP0203 ) E ( AGP0220 ) ) ,
DISCIPLINA,AGP0221,TEC.DE PROD.DE ORIGEM ANIMAL,DEPARTAMENTO DE AGROPECUÁRIA,75,( ZOO0315 ) ,( ( AGP0203 ) E ( DMP0005 ) ) ,
DISCIPLINA,AGP0208,BIOCLIMATOLOGIA ANIMAL,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0302 ) ,( AGP0204 ) ,
DISCIPLINA,AGP0222,ADMINISTRACAO RURAL,COORDENAÇÃO DO CURSO DE ZOOTECNIA,60,( AGP0014 OU ZOO0314 ) ,( ( AGP0206 ) ) ,
DISCIPLINA,AGP0098,SERICICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,60,,( ( AGP0208 ) ) ,
DISCIPLINA,DOL0033,PISCICULTURA,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA,45,,( ( AGP0208 ) ) ,
DISCIPLINA,AGP0097,RANICULTURA,DEPARTAMENTO DE AGROPECUÁRIA,45,( ZOO0454 ) ,( ( AGP0208 ) E ( AGP0214 ) ) ,
DISCIPLINA,AGP0218,PRAGAS E DOENCAS PLANT.FORRAG.,DEPARTAMENTO DE AGROPECUÁRIA,45,( ZOO0451 ) ,( ( AGP0213 ) ) ,
DISCIPLINA,AGP0219,FORRAGICULTURA II,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0309 ) ,( AGP0213 OU ZOO0305 ) ,
DISCIPLINA,AGP0094,FORMULACAO DE RACOES,DEPARTAMENTO DE AGROPECUÁRIA,60,( ZOO0429 ) ,( ( AGP0214 ) E ( AGP0220 ) ) ,
